鄉鎮市區,交易標的,土地位置建物門牌,都市土地使用分區,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,土地移轉總面積平方公尺,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位移轉總面積(平方公尺),車位總價元,主建物面積,附屬建物面積,陽台面積,電梯,Lat,Lng
中壢區,房地(土地+建物),桃園市中壢區高鐵北路一段,商,1110327,土地2建物1車位0,九層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,8.23,74.46,1,1,1,有,無,9980000,134032,,0,,,,,25.0143928,121.2150237
中壢區,房地(土地+建物),桃園市中壢區青雲路,商,1110329,土地1建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,14.71,93.3,3,2,2,有,無,12140000,130118,,0,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110330,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,15.24,132.13,3,2,2,有,無,14050000,125207,,1950000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110328,土地2建物1車位1,八層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,11.06,120.26,2,2,1,有,無,12920000,128056,,1500000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110328,土地2建物1車位1,六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,9.1,104.02,2,2,1,有,無,11150000,128873,,1750000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110328,土地2建物1車位1,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,9.1,104.16,2,2,1,有,無,11060000,130816,,1500000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110328,土地2建物1車位1,十四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,9.1,104.16,2,2,1,有,無,11080000,131089,,1500000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110330,土地2建物1車位1,十六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,10.71,117.32,2,2,1,有,無,14130000,145292,,1600000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110330,土地2建物1車位1,七層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,13.47,139.19,3,2,2,有,無,16760000,140228,,1600000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區青峰路一段35號旁,商,1110330,土地2建物1車位1,四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,8.92,102.53,2,2,1,有,無,10650000,128062,,1500000,,,,,25.0146273,121.2183978
中壢區,房地(土地+建物)+車位,桃園市中壢區1-9號道路高鐵南路松信一街交叉口,住,1110323,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.85,130.6,2,2,1,有,無,9250000,82501,,1650000,,,,,25.0109561,121.2119293
中壢區,房地(土地+建物)+車位,桃園市中壢區1-9號道路高鐵南路松信一街交叉口,住,1110322,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,21.83,126.45,2,2,2,有,無,8910000,81619,,1730000,,,,,25.0109561,121.2119293
中壢區,房地(土地+建物)+車位,桃園市中壢區桃園市中壢區民權路四段與永順街交叉路口青溪段519地號,住,1110330,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,30.93,163.92,3,2,2,有,無,16430000,115815,,1850000,,,,,25.0110968,121.2028484
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段與青雲路交叉路口（青平段97地號）,商,1110321,土地1建物1車位1,十五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,9.07,86.62,0,0,1,有,無,10490000,137558,,1850000,,,,,25.0129819,121.2213948
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段與青雲路交叉路口（青平段97地號）,商,1110323,土地1建物1車位1,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,9.07,89.29,0,0,1,有,無,10560000,134692,,2100000,,,,,25.0129819,121.2213948
中壢區,房地(土地+建物),桃園市中壢區民權路及中新東路口,商,1110323,土地1建物1車位0,六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,10.13,74.9,2,1,1,有,無,8480000,113218,,0,,,,,24.959725,121.2174661
中壢區,房地(土地+建物)+車位,桃園市中壢區民族路六段90號旁,商,1110329,土地1建物1車位1,十八層,22,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,16.63,176.75,3,2,2,有,無,14630000,95941,,1250000,,,,,24.9594219,121.1644019
中壢區,房地(土地+建物)+車位,桃園市中壢區自立三街與莊敬路交叉口處自立段1329地號,住,1110326,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,26.84,165.73,3,2,2,有,無,15480000,101411,,1900000,,,,,24.9652588,121.2562633
中壢區,房地(土地+建物)+車位,桃園市中壢區福州二街及福星一街交叉口,住,1110327,土地2建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,23.53,133.83,2,2,2,有,無,12180000,105344,,1850000,,,,,24.9666148,121.2307533
中壢區,房地(土地+建物)+車位,桃園市中壢區民權路四段557巷13旁,住,1110329,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,19.48,127.64,2,2,1,有,無,12620000,116811,,1850000,,,,,25.0113129,121.2026807
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110321,土地1建物1車位1,九層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,20.27,171.79,3,2,2,有,無,19000000,130458,,1850000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物),桃園市中壢區龍慈路22號旁,住,1110328,土地1建物1車位0,三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,15.62,93.35,2,2,2,有,無,8254000,88420,,0,,,,,24.9439051,121.2476229
中壢區,房地(土地+建物),桃園市中壢區龍慈路22號旁,住,1110330,土地1建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,15.62,93.35,2,2,2,有,無,8351000,89459,,0,,,,,24.9439051,121.2476229
中壢區,房地(土地+建物)+車位,桃園市中壢區龍慈路107號對面,住,1110329,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,24.76,164.41,3,2,2,有,無,11104000,73502,,1548000,,,,,24.9422242,121.2466994
中壢區,房地(土地+建物)+車位,桃園市中壢區青雲路,商,1110325,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,15.24,132.13,3,2,2,有,無,14180000,126552,,1950000,,,,,25.0138103,121.2203549
中壢區,房地(土地+建物)+車位,桃園市中壢區自立三街與莊敬路交叉口處自立段1329地號,住,1110328,土地1建物1車位2,一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,20.54,166.41,0,0,0,無,無,22730000,185171,,3700000,,,,,24.9652588,121.2562633
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路一段及民權路四段（路口）,住,1110326,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.41,138.22,2,2,2,有,無,13980000,120426,,2000000,,,,,25.0064287,121.2024469
中壢區,房地(土地+建物)+車位,桃園市中壢區永能路65~75號旁,住,1110331,土地3建物1車位2,十層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,26.77,214.99,3,2,2,有,無,22200000,117986,,4600000,,,,,25.0074176,121.204086
中壢區,房地(土地+建物)+車位,桃園市中壢區中榮路,商,1110326,土地10建物1車位1,十四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,17.13,178.14,3,2,2,有,無,20580000,126346,,1800000,,,,,24.9548681,121.2208794
中壢區,房地(土地+建物)+車位,桃園市中壢區中榮路,商,1110326,土地10建物1車位1,十三層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,17.13,178.14,3,2,2,有,無,20790000,125740,,2100000,,,,,24.9548681,121.2208794
中壢區,房地(土地+建物)+車位,桃園市中壢區山大二路38巷61號對面,,1110325,土地4建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,36.7,174.82,3,2,2,有,無,10650000,67568,,1450000,,,,,25.0264974,121.1685508
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路四段青昇段397地號,住,1110329,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.04,130.56,2,2,2,有,無,15410000,134676,,1700000,,,,,25.0143496,121.2216144
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110326,土地1建物1車位1,四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.42,185.62,3,2,2,有,無,19300000,121137,,1700000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110327,土地1建物1車位2,六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.42,225.95,3,2,2,有,無,21330000,122032,,3600000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110328,土地1建物1車位1,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.42,185.62,3,2,2,有,無,20000000,125267,,1800000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,住,1110328,土地1建物1車位1,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.42,174.55,3,2,2,有,無,20180000,127538,,1650000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區1-9號道路高鐵南路松信一街交叉口,住,1110324,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.85,130.6,2,2,1,有,無,8850000,79462,,1530000,,,,,25.0109561,121.2119293
中壢區,房地(土地+建物)+車位,桃園市中壢區1-9號道路高鐵南路松信一街交叉口,住,1110321,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.85,130.6,2,2,1,有,無,9120000,82175,,1550000,,,,,25.0109561,121.2119293
中壢區,房地(土地+建物)+車位,桃園市中壢區1-9號道路高鐵南路松信一街交叉口,住,1110331,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.85,130.6,2,2,1,有,無,9680000,87386,,1630000,,,,,25.0109561,121.2119293
中壢區,房地(土地+建物)+車位,桃園市中壢區1-9號道路高鐵南路松信一街交叉口,住,1110328,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,23.55,133.4,2,2,1,有,無,9300000,82701,,1450000,,,,,25.0109561,121.2119293
中壢區,房地(土地+建物)+車位,桃園市中壢區1-9號道路高鐵南路松信一街交叉口,住,1110324,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,33.95,175.27,3,2,2,有,無,13280000,85752,,1550000,,,,,25.0109561,121.2119293
中壢區,房地(土地+建物)+車位,桃園市中壢區1-9號道路高鐵南路松信一街交叉口,住,1110328,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,33.95,175.27,3,2,2,有,無,13700000,87506,,1730000,,,,,25.0109561,121.2119293
中壢區,房地(土地+建物)+車位,桃園市中壢區1-9號道路高鐵南路松信一街交叉口,住,1110328,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,25.98,143.15,3,2,2,有,無,10500000,85507,,1550000,,,,,25.0109561,121.2119293
中壢區,房地(土地+建物)+車位,桃園市中壢區1-9號道路高鐵南路松信一街交叉口,住,1110328,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,25.98,143.15,3,2,2,有,無,10680000,85793,,1700000,,,,,25.0109561,121.2119293
中壢區,房地(土地+建物)+車位,桃園市中壢區1-9號道路高鐵南路松信一街交叉口,住,1110328,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,25.98,143.15,3,2,2,有,無,10750000,86462,,1700000,,,,,25.0109561,121.2119293
中壢區,房地(土地+建物)+車位,桃園市中壢區松平路,住,1110329,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,26.41,155.11,3,2,2,有,無,11240000,75821,,1500000,,,,,24.9637006,121.163148
中壢區,房地(土地+建物)+車位,桃園市中壢區松平路,住,1110327,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,17.49,112.49,2,2,2,有,無,7840000,73858,,1500000,,,,,24.9637006,121.163148
中壢區,房地(土地+建物)+車位,桃園市中壢區松平路,住,1110327,土地1建物1車位2,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,28.65,193.55,3,2,2,有,無,13940000,78004,,3000000,,,,,24.9637006,121.163148
中壢區,房地(土地+建物)+車位,桃園市中壢區松平路,住,1110326,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,17.49,110.35,2,2,2,有,無,7990000,75606,,1500000,,,,,24.9637006,121.163148
中壢區,房地(土地+建物),桃園市中壢區三友新村15號,,1110324,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,207.75,392.34,6,2,6,有,無,33800000,86150,,0,,,,,24.9721514,121.2053963
中壢區,房地(土地+建物)+車位,桃園市中壢區松平路,住,1110330,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,28.65,166.9,3,2,2,有,無,12840000,80499,,1550000,,,,,24.9637006,121.163148
中壢區,房地(土地+建物)+車位,桃園市中壢區松平路,住,1110327,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,26.41,155.11,3,2,2,有,無,11640000,78546,,1550000,,,,,24.9637006,121.163148
中壢區,房地(土地+建物)+車位,桃園市中壢區松義路A3棟13樓,住,1110324,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.52,116.89,2,2,1,有,無,8950000,84209,,1500000,,,,,24.960095,121.1664522
中壢區,房地(土地+建物)+車位,桃園市中壢區松義路A3棟12樓,住,1110326,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.52,116.89,2,2,1,有,無,8840000,84096,,1400000,,,,,24.960095,121.1664522
中壢區,房地(土地+建物)+車位,桃園市中壢區松義路B2棟12樓,住,1110330,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,23.76,155.83,3,2,2,有,無,12030000,83039,,1450000,,,,,24.960095,121.1664522
中壢區,房地(土地+建物)+車位,桃園市中壢區松義路B2棟13樓,住,1110326,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,23.76,155.83,3,2,2,有,無,12080000,83039,,1500000,,,,,24.960095,121.1664522
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110325,土地1建物1車位1,十層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.42,185.62,3,2,2,有,無,21390000,134490,,1850000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110324,土地1建物1車位1,三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.23,145.65,2,2,2,有,無,14700000,122484,,1800000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110326,土地1建物1車位1,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.23,134.58,2,2,2,有,無,14730000,124193,,1650000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110329,土地1建物1車位1,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.23,134.58,2,2,2,有,無,15050000,127706,,1600000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市大溪區領航南路三段370號旁,商,1110327,土地1建物1車位1,六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,20.27,171.79,3,2,2,有,無,18400000,126654,,1750000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110323,土地1建物1車位1,二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.13,144.87,2,2,2,有,無,15480000,131337,,1750000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110324,土地1建物1車位1,三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.23,145.65,2,2,2,有,無,14700000,122484,,1800000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110326,土地1建物1車位1,五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.23,134.58,2,2,2,有,無,14730000,124193,,1650000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110322,土地1建物1車位1,六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.23,145.65,2,2,2,有,無,15000000,125332,,1800000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區領航南路三段370號旁,商,1110325,土地1建物1車位1,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,16.23,134.58,2,2,2,有,無,15750000,133403,,1700000,,,,,25.0125151,121.2216486
中壢區,房地(土地+建物)+車位,桃園市中壢區光輝三街25號，進光輝街交口,住,1110329,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.96,169.15,3,2,2,有,無,15100000,100651,,1800000,,,,,24.9646587,121.2176718
中壢區,房地(土地+建物)+車位,桃園市中壢區光輝三街25號，近光輝街交口,住,1110329,土地1建物1車位1,一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,24.51,178.17,3,2,2,有,無,15880000,99745,,1800000,,,,,24.9646587,121.2176718
中壢區,房地(土地+建物)+車位,桃園市中壢區光輝三街25號，近光輝街交口,住,1110329,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,23.95,174.82,3,2,2,有,無,14980000,96365,,1700000,,,,,24.9646587,121.2176718
中壢區,房地(土地+建物)+車位,桃園市中壢區莊敬路與陸光五街口自立段879等1筆,住,1110331,土地1建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,39.74,247.06,3,2,3,有,無,25780000,108938,,4060000,,,,,24.9652588,121.2562633
中壢區,房地(土地+建物)+車位,桃園市中壢區莊敬路與陸光五街口自立段879等1筆,住,1110331,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,39.74,224.19,3,2,2,有,無,23800000,108938,,2080000,,,,,24.9652588,121.2562633
中壢區,房地(土地+建物)+車位,桃園市中壢區松平路,住,1110331,土地1建物1車位2,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,28.65,191.41,3,2,2,有,無,13950000,77718,,3050000,,,,,24.9637006,121.163148
